left_id,right_id,left,right,label
4560,1715,COL cictt_make VAL DE HAVILLAND COL cictt_model VAL DH89 COL cictt_series VAL A COL cictt_name VAL DRAGON RAPIDE COL cictt_cert VAL CAP 562,COL make VAL ROBTSN COL model VAL DH82 COL series VAL A COL name VAL TIGER MOTH COL cert VAL A8EU,1
7220,606,COL cictt_make VAL NORTH AMERICAN COL cictt_model VAL P51 COL cictt_series VAL K COL cictt_name VAL MUSTANG COL cictt_cert VAL NOT CERTIFICATED,COL make VAL BL COL model VAL 17 COL series VAL 31 COL name VAL VIKING COL cert VAL 1A3,0
3943,1492,COL cictt_make VAL CESSNA COL cictt_model VAL P206 COL cictt_series VAL A COL cictt_name VAL SUPER SKYLANE COL cictt_cert VAL A4CE,COL make VAL CE COL model VAL 206 COL series VAL P206A COL name VAL SUPER SKYLANE COL cert VAL A4CE,1
8756,281,COL cictt_make VAL STINSON COL cictt_model VAL 108 COL cictt_series VAL 1 COL cictt_name VAL VOYAGER STATION WAGON COL cictt_cert VAL A-767,COL make VAL BAC COL model VAL 111 COL series VAL 401AK COL name VAL BAC 111 COL cert VAL A5EU,0
8479,DGA-15-J,COL cictt_make VAL SIKORSKY COL cictt_model VAL S58 COL cictt_series VAL J COL cictt_name VAL No Popular Name COL cictt_cert VAL 1H11,COL make VAL DGA COL model VAL 15 COL series VAL J COL cert VAL A717,0
7165,NAVION-NAVION-F,COL cictt_make VAL NORTH AMERICAN COL cictt_model VAL AT6 COL cictt_series VAL F COL cictt_name VAL TEXAN COL cictt_cert VAL A-2-575,COL make VAL NAVION COL model VAL NAVION COL series VAL F COL cert VAL A782,0
1718,3417,COL cictt_make VAL BOEING COL cictt_model VAL 727 COL cictt_series VAL 116 COL cictt_name VAL No Popular Name COL cictt_cert VAL A3WE,COL make VAL E1000 COL name VAL EPIC COL cert VAL A00059SE,0
24969,P-68-68,COL cictt_make VAL CONSOLIDATED VULTEE COL cictt_model VAL LB30 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL LIBERATOR COL cictt_cert VAL LTC-6,COL make VAL P COL model VAL 68 COL series VAL 68 COL name VAL VICTOR COL cert VAL A31EU,0
371,174,COL cictt_make VAL AIR TRACTOR COL cictt_model VAL AT602 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL A19SW,COL make VAL AT COL model VAL 602 COL series VAL 602 COL cert VAL A19SW,1
4012,1173,COL cictt_make VAL CESSNA COL cictt_model VAL U206 COL cictt_series VAL F COL cictt_name VAL STATIONAIR COL cictt_cert VAL A4CE,COL make VAL BN COL model VAL 2 COL series VAL A COL name VAL ISLANDER COL cert VAL A17EU,0
21379,2651,COL cictt_make VAL BELL COL cictt_model VAL OH58 COL cictt_series VAL C COL cictt_name VAL KIOWA COL cictt_cert VAL R00006DE,COL make VAL PITTS COL model VAL S1 COL series VAL S COL cert VAL A8SO,0
7987,2573,COL cictt_make VAL AERO COMMANDER COL cictt_model VAL 681 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL HAWK COMMANDER COL cictt_cert VAL 2A4,COL make VAL PA COL model VAL 22 COL series VAL S150 COL name VAL TRI-PACER COL cert VAL 1A6,0
2368,464,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 8AS COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL BE COL model VAL 60 COL series VAL A60 COL name VAL DUKE COL cert VAL A12CE,0
1200,BE-33-A33,COL cictt_make VAL BEECH COL cictt_model VAL 33 COL cictt_series VAL 35A33 COL cictt_name VAL DEBONAIR COL cictt_cert VAL 3A15,COL make VAL BE COL model VAL 33 COL series VAL A33 COL name VAL DEBONAIR COL cert VAL 3A15,0
220,117,COL cictt_make VAL EUROCOPTER COL cictt_model VAL AS365 COL cictt_series VAL N3 COL cictt_name VAL DAUPHIN 2 COL cictt_cert VAL EASA.R.105,COL make VAL AS COL model VAL 365 COL series VAL N3 COL cert VAL H10EU,1
2313,1753,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 7JR COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL DO COL model VAL 27 COL series VAL Q6 COL cert VAL A8IN,0
3801,H-19-HRS3,COL cictt_make VAL CESSNA COL cictt_model VAL 321 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL 3A11,COL make VAL H COL model VAL 19 COL series VAL HRS3 COL name VAL CHICKASAW COL cert VAL HR1SO,0
6826,MU-2B-30,COL cictt_make VAL MCDONNELL DOUGLAS COL cictt_model VAL DC10 COL cictt_series VAL 30 COL cictt_name VAL No Popular Name COL cictt_cert VAL A22WE,COL make VAL MU COL model VAL 2B COL series VAL 30 COL cert VAL A2PC,0
15766,1676,COL cictt_make VAL DASSAULT COL cictt_model VAL FALCON 2000EX COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL FALCON 2000EX EASY COL cictt_cert VAL EASA.A.008,COL make VAL DASALT COL model VAL FALCON COL series VAL 2000EXEASY COL name VAL FALCON 2000 COL cert VAL A50NM,1
9520,3366,COL cictt_make VAL WACO COL cictt_model VAL RPT COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL A8CE,COL make VAL B COL model VAL 757 COL series VAL 230 COL cert VAL A2NM,0
2459,1000,COL cictt_make VAL BOEING COL cictt_model VAL 747 COL cictt_series VAL 211B COL cictt_name VAL No Popular Name COL cictt_cert VAL A20WE,COL make VAL B COL model VAL 747 COL series VAL 211B COL name VAL SUPERJET COL cert VAL A20WE,1
3781,1366,COL cictt_make VAL CESSNA COL cictt_model VAL 310 COL cictt_series VAL K COL cictt_name VAL No Popular Name COL cictt_cert VAL 3A10,COL make VAL CE COL model VAL 310 COL series VAL K COL cert VAL 3A10,1
5601,2074,COL cictt_make VAL GUIMBAL COL cictt_model VAL CABRI COL cictt_series VAL G2 COL cictt_name VAL No Popular Name COL cictt_cert VAL EASA.R.145,COL make VAL CABRI COL model VAL G2 COL series VAL G2 COL cert VAL R00005RD,1
941,350,COL cictt_make VAL BAC COL cictt_model VAL ONE ELEVEN COL cictt_series VAL 419EP COL cictt_name VAL No Popular Name COL cictt_cert VAL NOT CERTIFICATED,COL make VAL BE COL model VAL 18 COL series VAL E18S9700 COL name VAL TWIN BEECH COL cert VAL A765,0
7919,HS-125-900XP,COL cictt_make VAL HAWKER COL cictt_model VAL HAWKER 800 COL cictt_series VAL XP COL cictt_name VAL No Popular Name COL cictt_cert VAL A3EU,COL make VAL HS COL model VAL 125 COL series VAL 900XP COL name VAL HAWKER 900XP COL cert VAL A3EU,0
3802,1383,COL cictt_make VAL CESSNA COL cictt_model VAL 335 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL 3A25,COL make VAL CE COL model VAL 335 COL series VAL 335 COL cert VAL 3A25,1
9506,QA-KODIAK-100,COL cictt_make VAL WACO COL cictt_model VAL JYM COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL MAILPLANE COL cictt_cert VAL TC 2-361,COL make VAL QA COL model VAL KODIAK COL series VAL 100 COL cert VAL A00007SE,0
230,B-75-PT13B,COL cictt_make VAL AEROSPATIALE COL cictt_model VAL SA316 COL cictt_series VAL B COL cictt_name VAL ALOUETTE III COL cictt_cert VAL EASA.R.123,COL make VAL B COL model VAL 75 COL series VAL PT13B COL cert VAL A743,0
2390,1342,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 8F2 COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL CE COL model VAL 210 COL series VAL H COL name VAL CENTURION COL cert VAL 3A21,0
4662,F-27-MK200,COL cictt_make VAL DORNIER COL cictt_model VAL 228 COL cictt_series VAL 200 COL cictt_name VAL No Popular Name COL cictt_cert VAL EASA.A.359,COL make VAL F COL model VAL 27 COL series VAL MK200 COL cert VAL A817,0
3873,1334,COL cictt_make VAL CESSNA COL cictt_model VAL AT17 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL BOBCAT COL cictt_cert VAL A-722,COL make VAL CE COL model VAL 208 COL series VAL 208 COL name VAL CARAVAN I COL cert VAL A37CE,0
7239,2457,COL cictt_make VAL NORTH AMERICAN COL cictt_model VAL T28 COL cictt_series VAL B COL cictt_name VAL TROJAN COL cictt_cert VAL NOT CERTIFICATED,COL make VAL NA COL model VAL N260 COL series VAL T28B COL cert VAL AR30,1
2351,1996,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 85R COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL UH COL model VAL 1H COL series VAL TAM COL name VAL BELL205 COL cert VAL R00010SE,0
6725,M-4-180C,COL cictt_make VAL MAULE COL cictt_model VAL M5 COL cictt_series VAL 180C COL cictt_name VAL LUNAR ROCKET COL cictt_cert VAL 3A23,COL make VAL M COL model VAL 4 COL series VAL 180C COL cert VAL 3A23,0
1412,MBB-BK117-A1,COL cictt_make VAL BELL COL cictt_model VAL 205 COL cictt_series VAL A1 COL cictt_name VAL No Popular Name COL cictt_cert VAL H1SW,COL make VAL MBB COL model VAL BK117 COL series VAL A1 COL name VAL SPACE SHIP COL cert VAL H13EU,0
2806,1170,COL cictt_make VAL BOEING COL cictt_model VAL 767 COL cictt_series VAL 3Z9 COL cictt_name VAL No Popular Name COL cictt_cert VAL A1NM,COL make VAL BRNTLY COL model VAL B2 COL series VAL A COL cert VAL 2R2,0
5382,CE-337-H,COL cictt_make VAL BELL COL cictt_model VAL UH1 COL cictt_series VAL H COL cictt_name VAL IROQUOIS COL cictt_cert VAL H13WE,COL make VAL CE COL model VAL 337 COL series VAL H COL name VAL SUPER SKYMASTER COL cert VAL A6CE,0
4013,659,COL cictt_make VAL CESSNA COL cictt_model VAL U206 COL cictt_series VAL G COL cictt_name VAL STATIONAIR 6 COL cictt_cert VAL A4CE,COL make VAL B COL model VAL 707 COL series VAL 373C COL cert VAL 4A26,0
22048,CE-305-F,COL cictt_make VAL RYAN COL cictt_model VAL NAVION COL cictt_series VAL F COL cictt_name VAL No Popular Name COL cictt_cert VAL A-782,COL make VAL CE COL model VAL 305 COL series VAL F COL name VAL BIRD DOG COL cert VAL 5A5,0
7172,2437,COL cictt_make VAL NORTH AMERICAN COL cictt_model VAL B25 COL cictt_series VAL H COL cictt_name VAL MITCHELL COL cictt_cert VAL AL-2,COL make VAL NA COL model VAL B25 COL series VAL H COL cert VAL AL2,1
3787,WSK-PZL-104,COL cictt_make VAL CESSNA COL cictt_model VAL 310 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL No Popular Name COL cictt_cert VAL 3A10,COL make VAL WSK COL model VAL PZL COL series VAL 104 COL cert VAL A55EU,0
4470,1099,COL cictt_make VAL DE HAVILLAND COL cictt_model VAL DH104 COL cictt_series VAL 6A COL cictt_name VAL DOVE COL cictt_cert VAL NOT CERTIFICATED,COL make VAL B COL model VAL 767 COL series VAL 281 COL cert VAL A1NM,0
7918,1000,COL cictt_make VAL HAWKER COL cictt_model VAL HAWKER 800 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL No Popular Name COL cictt_cert VAL A3EU,COL make VAL B COL model VAL 747 COL series VAL 211B COL name VAL SUPERJET COL cert VAL A20WE,0
7125,2425,COL cictt_make VAL NOORDUYN COL cictt_model VAL UC64 COL cictt_series VAL A COL cictt_name VAL No Popular Name COL cictt_cert VAL A-2-578,COL make VAL UC COL model VAL 64 COL series VAL A COL cert VAL A2578,1
1820,742,COL cictt_make VAL BOEING COL cictt_model VAL 727 COL cictt_series VAL 29C COL cictt_name VAL No Popular Name COL cictt_cert VAL A3WE,COL make VAL B COL model VAL 727 COL series VAL 29C COL cert VAL A3WE,1
868,AYRES-S2-RT15RESTD,COL cictt_make VAL AYRES COL cictt_model VAL S2R COL cictt_series VAL T15 COL cictt_name VAL No Popular Name COL cictt_cert VAL A3SW,COL make VAL AYRES COL model VAL S2 COL series VAL RT15RESTD COL name VAL TURBO THRUSH COL cert VAL A4SW,0
2393,978,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 8FV COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL B COL model VAL 737 COL series VAL 800A COL cert VAL A16WE,1
1248,431,COL cictt_make VAL BEECH COL cictt_model VAL 45 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL No Popular Name COL cictt_cert VAL 5A3,COL make VAL BE COL model VAL 45 COL series VAL 45 COL name VAL MENTOR COL cert VAL 5A3,1
11492,3259,COL cictt_make VAL THURSTON COL cictt_model VAL TSC1A COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL TEAL COL cictt_cert VAL A15EA,COL make VAL TSC COL model VAL 1A COL series VAL 1A COL cert VAL A15EA,1
5790,2120,COL cictt_make VAL HILLER COL cictt_model VAL OH23 COL cictt_series VAL G COL cictt_name VAL No Popular Name COL cictt_cert VAL 4H11,COL make VAL HILLER COL model VAL UH12 COL series VAL OH23G COL cert VAL 4H11,1
2215,891,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 73T COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL B COL model VAL 737 COL series VAL 3Z0 COL cert VAL A16WE,0
7025,CE-336-336,COL cictt_make VAL MOONEY COL cictt_model VAL M20 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL SCOTSMAN COL cictt_cert VAL 2A3,COL make VAL CE COL model VAL 336 COL series VAL 336 COL name VAL SKYMASTER COL cert VAL A2CE,0
2423,986,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 990 COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL B COL model VAL 737 COL series VAL 990 COL cert VAL A16WE,1
7506,372,COL cictt_make VAL PIPER COL cictt_model VAL PA18 COL cictt_series VAL A COL cictt_name VAL SUPER CUB COL cictt_cert VAL 1A2,COL make VAL BE COL model VAL 2000 COL series VAL 2000 COL name VAL STARSHIP 1 COL cert VAL A38CE,0
8780,377,COL cictt_make VAL STINSON COL cictt_model VAL SR8 COL cictt_series VAL C COL cictt_name VAL RELIANT COL cictt_cert VAL ATC 608,COL make VAL BE COL model VAL 23 COL series VAL 23 COL name VAL MUSKETEER COL cert VAL A1CE,0
6308,2197,COL cictt_make VAL LAKE COL cictt_model VAL LA4 COL cictt_series VAL P COL cictt_name VAL No Popular Name COL cictt_cert VAL 1A13,COL make VAL LA COL model VAL 4 COL series VAL P COL cert VAL 1A13,1
21401,1063,COL cictt_make VAL LOCKHEED COL cictt_model VAL P2V COL cictt_series VAL 7 COL cictt_name VAL NEPTUNE COL cictt_cert VAL A24NM,COL make VAL B COL model VAL 757 COL series VAL 225 COL cert VAL A2NM,0
7552,2583,COL cictt_make VAL PIPER COL cictt_model VAL PA25 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL PAWNEE 150 COL cictt_cert VAL AV-0004,COL make VAL PA COL model VAL 25 COL series VAL 25RESTD COL name VAL PAWNEE COL cert VAL 2A10,1
6347,355,COL cictt_make VAL LEARJET COL cictt_model VAL 25 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL No Popular Name COL cictt_cert VAL A10CE,COL make VAL BE COL model VAL 1900 COL series VAL 1900 COL name VAL AIRLINER COL cert VAL A24CE,0
3879,DASALT-MYSTEREFALCON-900,COL cictt_make VAL CESSNA COL cictt_model VAL C38 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL AIRMASTER COL cictt_cert VAL TC 668,COL make VAL DASALT COL model VAL MYSTEREFALCON COL series VAL 900 COL cert VAL A46EU,0
4821,WACO-QC6-DQC6,COL cictt_make VAL DOUGLAS COL cictt_model VAL R4D COL cictt_series VAL 6 COL cictt_name VAL SKYTRAIN COL cictt_cert VAL A-669,COL make VAL WACO COL model VAL QC6 COL series VAL DQC6 COL cert VAL ATC597,0
1328,3147,COL cictt_make VAL BEECH COL cictt_model VAL 200 COL cictt_series VAL B200CGT COL cictt_name VAL SUPER KING AIR COL cictt_cert VAL A24CE,COL make VAL BE COL model VAL 200 COL series VAL B200CGT COL name VAL SUPER KING AIR COL cert VAL A42CE,1
8473,2850,COL cictt_make VAL SIKORSKY COL cictt_model VAL S58 COL cictt_series VAL DT COL cictt_name VAL No Popular Name COL cictt_cert VAL 1H11,COL make VAL SK COL model VAL 58 COL series VAL DT COL cert VAL 1H11,1
3739,AT-402-402,COL cictt_make VAL CESSNA COL cictt_model VAL 195 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL BUSINESSLINER COL cictt_cert VAL A-790,COL make VAL AT COL model VAL 402 COL series VAL 402 COL cert VAL A17SW,0
5317,GA-AG-5B,COL cictt_make VAL FORD COL cictt_model VAL 5AT COL cictt_series VAL B COL cictt_name VAL TRIMOTOR COL cictt_cert VAL ATC 156,COL make VAL GA COL model VAL AG COL series VAL 5B COL name VAL TIGER COL cert VAL A16EA,0
5134,534,COL cictt_make VAL FAIRCHILD COL cictt_model VAL M62A COL cictt_series VAL 3 COL cictt_name VAL No Popular Name COL cictt_cert VAL A-724,COL make VAL BHT COL model VAL 206 COL series VAL L COL cert VAL H2SW,0
6528,831,COL cictt_make VAL LOCKHEED COL cictt_model VAL 14 COL cictt_series VAL N3 COL cictt_name VAL No Popular Name COL cictt_cert VAL ATC 683,COL make VAL B COL model VAL 737 COL series VAL 2H4C COL cert VAL A16WE,0
2107,884,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 3K9 COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL B COL model VAL 737 COL series VAL 3K9 COL cert VAL A16WE,1
6602,1960,COL cictt_make VAL LOCKHEED COL cictt_model VAL P38 COL cictt_series VAL J COL cictt_name VAL LIGHTNING COL cictt_cert VAL LTC-10,COL make VAL FH COL model VAL 227 COL series VAL 227 COL cert VAL 7A1,0
1603,627,COL cictt_make VAL BOEING COL cictt_model VAL 707 COL cictt_series VAL 138B COL cictt_name VAL No Popular Name COL cictt_cert VAL 4A21,COL make VAL B COL model VAL 707 COL series VAL 138B COL cert VAL 4A21,1
18469,F-27-MK600,COL cictt_make VAL NAMC COL cictt_model VAL YS11A COL cictt_series VAL 600 COL cictt_name VAL No Popular Name COL cictt_cert VAL NOT IDENTIFIED,COL make VAL F COL model VAL 27 COL series VAL MK600 COL cert VAL A817,0
4663,1748,COL cictt_make VAL DORNIER COL cictt_model VAL 228 COL cictt_series VAL 201 COL cictt_name VAL No Popular Name COL cictt_cert VAL EASA.A.359,COL make VAL DO COL model VAL 228 COL series VAL 201 COL cert VAL A16EU,1
1189,377,COL cictt_make VAL BEECH COL cictt_model VAL 23 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL MUSKETEER COL cictt_cert VAL A1CE,COL make VAL BE COL model VAL 23 COL series VAL 23 COL name VAL MUSKETEER COL cert VAL A1CE,1
5054,CE-188-A188,COL cictt_make VAL EXTRA COL cictt_model VAL EA400 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL EXTRA 400 COL cictt_cert VAL EASA.A.011,COL make VAL CE COL model VAL 188 COL series VAL A188 COL name VAL AGWAGON 300 COL cert VAL A9CE,0
5340,1047,COL cictt_make VAL FUJI COL cictt_model VAL FA200 COL cictt_series VAL 180 COL cictt_name VAL AERO SUBARU COL cictt_cert VAL NOT IDENTIFIED,COL make VAL B COL model VAL 747 COL series VAL 47UF COL cert VAL A20WE,0
8079,1165,COL cictt_make VAL RYAN COL cictt_model VAL PT22 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL RECRUIT COL cictt_cert VAL A-749,COL make VAL BD COL model VAL 700 COL series VAL 1A10 COL cert VAL T00003NY,0
4433,FOMOCO-4AT-E,COL cictt_make VAL DASSAULT COL cictt_model VAL FANJET FALCON COL cictt_series VAL E COL cictt_name VAL No Popular Name COL cictt_cert VAL 103,COL make VAL FOMOCO COL model VAL 4AT COL series VAL E COL cert VAL ATC132,0
2617,1053,COL cictt_make VAL BOEING COL cictt_model VAL 747 COL cictt_series VAL SP09 COL cictt_name VAL No Popular Name COL cictt_cert VAL A20WE,COL make VAL B COL model VAL 747 COL series VAL SP09 COL name VAL SUPERJET COL cert VAL A20WE,1
70,BE-55-T42A,COL cictt_make VAL AERO COMMANDER COL cictt_model VAL 100 COL cictt_series VAL A COL cictt_name VAL DARTER COMMANDER COL cictt_cert VAL 1A21,COL make VAL BE COL model VAL 55 COL series VAL T42A COL name VAL BARON COL cert VAL 3A16,0
21563,3564,COL cictt_make VAL CULVER COL cictt_model VAL PQ14 COL cictt_series VAL B COL cictt_name VAL CADET COL cictt_cert VAL LTC-28,COL make VAL SUPAC COL model VAL 14 COL series VAL PQ14B COL cert VAL L282,1
4998,TCRAFT-21-F21,COL cictt_make VAL ERCOUPE COL cictt_model VAL A2 COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL AIRCOUPE COL cictt_cert VAL A-787,COL make VAL TCRAFT COL model VAL 21 COL series VAL F21 COL cert VAL 1A9,0
5079,701,COL cictt_make VAL FAIRCHILD COL cictt_model VAL 24 COL cictt_series VAL HS COL cictt_name VAL DELUXE COL cictt_cert VAL ATC 632,COL make VAL B COL model VAL 727 COL series VAL 1A7C COL cert VAL A3WE,0
2291,B-737-247,COL cictt_make VAL BOEING COL cictt_model VAL 737 COL cictt_series VAL 7ET COL cictt_name VAL No Popular Name COL cictt_cert VAL A16WE,COL make VAL B COL model VAL 737 COL series VAL 247 COL cert VAL A16WE,0
667,242,COL cictt_make VAL ATR COL cictt_model VAL ATR42 COL cictt_series VAL 320 COL cictt_name VAL No Popular Name COL cictt_cert VAL EASA.A.084,COL make VAL ATR COL model VAL 42 COL series VAL 320 COL cert VAL A53EU,1
6161,2176,COL cictt_make VAL KAMAN COL cictt_model VAL K1200 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL K-MAX COL cictt_cert VAL TR7BO,COL make VAL KAMAN COL model VAL K COL series VAL 1200 COL cert VAL TR780,1
9107,CV-440-5800STC,COL cictt_make VAL TRAVEL AIR COL cictt_model VAL TRAVEL AIR B9 4000 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL TC 2-381,COL make VAL CV COL model VAL 440 COL series VAL 5800STC COL name VAL CONVAIR COL cert VAL SA6088NM,0
6355,2223,COL cictt_make VAL LEARJET COL cictt_model VAL 45 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL LEARJET 40 COL cictt_cert VAL T00008WI,COL make VAL LR COL model VAL 45 COL series VAL 45 COL name VAL LEARJET COL cert VAL T00008WI,1
8772,2941,COL cictt_make VAL STINSON COL cictt_model VAL L9B COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL A-738,COL make VAL STNSON COL model VAL 10 COL series VAL L9B COL cert VAL A738,1
5610,3254,COL cictt_make VAL GULFSTREAM COL cictt_model VAL G1159B COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL GULFSTREAM IIB COL cictt_cert VAL A12EA,COL make VAL MU COL model VAL 2B COL series VAL 36 COL cert VAL A2PC,0
3649,2152,COL cictt_make VAL CESSNA COL cictt_model VAL 120 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL A-768,COL make VAL HU COL model VAL 369 COL series VAL H COL cert VAL H3WE,0
5879,CE-337-A,COL cictt_make VAL HUGHES COL cictt_model VAL 369 COL cictt_series VAL A COL cictt_name VAL 500 COL cictt_cert VAL H3WE,COL make VAL CE COL model VAL 337 COL series VAL A COL name VAL SUPER SKYMASTER COL cert VAL A6CE,0
21401,WACO-GC7-EGC7,COL cictt_make VAL LOCKHEED COL cictt_model VAL P2V COL cictt_series VAL 7 COL cictt_name VAL NEPTUNE COL cictt_cert VAL A24NM,COL make VAL WACO COL model VAL GC7 COL series VAL EGC7 COL cert VAL ATC639,0
5878,2141,COL cictt_make VAL HUGHES COL cictt_model VAL 269C COL cictt_series VAL UNDESIGNATED SERIES COL cictt_name VAL 300C COL cictt_cert VAL 4H12,COL make VAL HU COL model VAL 269 COL series VAL C COL cert VAL 4H12,1
9325,ACA-8GCBC-8GCBC,COL cictt_make VAL VARGA COL cictt_model VAL 2180 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL KACHINA COL cictt_cert VAL 4A19,COL make VAL ACA COL model VAL 8GCBC COL series VAL 8GCBC COL cert VAL A21CE,0
2679,1072,COL cictt_make VAL BOEING COL cictt_model VAL 757 COL cictt_series VAL 2G7 COL cictt_name VAL No Popular Name COL cictt_cert VAL A2NM,COL make VAL B COL model VAL 757 COL series VAL 2G7 COL cert VAL A2NM,1
7042,REAGAN-C130-A,COL cictt_make VAL MORANE SAULNIER COL cictt_model VAL MS760 COL cictt_series VAL A COL cictt_name VAL PARIS IA COL cictt_cert VAL 3,COL make VAL REAGAN COL model VAL C130 COL series VAL A COL cert VAL A15NM,0
21353,DASALT-FALCON-2000EX,COL cictt_make VAL SIKORSKY COL cictt_model VAL HRS1 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL CHICKASAW COL cictt_cert VAL HR1SO,COL make VAL DASALT COL model VAL FALCON COL series VAL 2000EX COL cert VAL A50NM,0
5881,2148,COL cictt_make VAL HUGHES COL cictt_model VAL 369 COL cictt_series VAL D COL cictt_name VAL 500D COL cictt_cert VAL H3WE,COL make VAL HU COL model VAL 369 COL series VAL D COL cert VAL H3WE,1
21941,3627,COL cictt_make VAL TRAVEL AIR COL cictt_model VAL TRAVEL AIR L4000 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL No Popular Name COL cictt_cert VAL TC 2-560,COL make VAL CURTIS COL model VAL TRVAIR COL series VAL L4000 COL name VAL TRAVEL AIR COL cert VAL 2560,1
8465,L-1049-C121C,COL cictt_make VAL SIKORSKY COL cictt_model VAL S55 COL cictt_series VAL C COL cictt_name VAL CHICKASAW COL cictt_cert VAL 1H4,COL make VAL L COL model VAL 1049 COL series VAL C121C COL cert VAL 6A5,0
466,B-737-322,COL cictt_make VAL AIRBUS COL cictt_model VAL A330 COL cictt_series VAL 322 COL cictt_name VAL No Popular Name COL cictt_cert VAL EASA.A.004,COL make VAL B COL model VAL 737 COL series VAL 322 COL cert VAL A16WE,0
12481,3038,COL cictt_make VAL CESSNA COL cictt_model VAL 408 COL cictt_series VAL NO SERIES EXISTS COL cictt_name VAL SKYCOURIER COL cictt_cert VAL A00016WI,COL make VAL BV COL model VAL 234 COL series VAL 234 COL cert VAL H9EA,0
22180,3673,COL cictt_make VAL STINSON COL cictt_model VAL SR10 COL cictt_series VAL B COL cictt_name VAL RELIANT COL cictt_cert VAL TC 678,COL make VAL SR COL model VAL 10 COL series VAL B COL cert VAL 678,1
1200,227,COL cictt_make VAL BEECH COL cictt_model VAL 33 COL cictt_series VAL 35A33 COL cictt_name VAL DEBONAIR COL cictt_cert VAL 3A15,COL make VAL GA COL model VAL AA COL series VAL 5A COL name VAL CHEETAH COL cert VAL A16EA,0
1411,AGUSTA-A109-A,COL cictt_make VAL BELL COL cictt_model VAL 205 COL cictt_series VAL A COL cictt_name VAL No Popular Name COL cictt_cert VAL H1SW,COL make VAL AGUSTA COL model VAL A109 COL series VAL A COL cert VAL H7EU,0
1712,686,COL cictt_make VAL BOEING COL cictt_model VAL 727 COL cictt_series VAL 108C COL cictt_name VAL No Popular Name COL cictt_cert VAL A3WE,COL make VAL B COL model VAL 727 COL series VAL 108C COL cert VAL A3WE,1
