left_id,right_id,left,right,label
BHT-47-J2A,1181106,COL make VAL BHT COL model VAL 47 COL series VAL J2A,COL mfr VAL BELL COL model VAL 47J-2A,1
DC-6-C118A,3021710,COL make VAL DC COL model VAL 6 COL series VAL C118A,COL mfr VAL DOUGLAS COL model VAL C-118A,1
A-321-251NX,3930910,COL make VAL A COL model VAL 321 COL series VAL 251NX,COL mfr VAL AIRBUS COL model VAL A321-271N,1
LKHEED-10-E,4470707,COL make VAL LKHEED COL model VAL 10 COL series VAL E,COL mfr VAL HUGHES HELICOPTERS INC COL model VAL 369E,0
B-707-131,138365D,COL make VAL B COL model VAL 707 COL series VAL 131,COL mfr VAL BOEING COL model VAL 707-328,0
B-767-375,1385609,COL make VAL B COL model VAL 767 COL series VAL 375,COL mfr VAL BOEING COL model VAL 787-9,0
HS-125-600B,13848AV,COL make VAL HS COL model VAL 125 COL series VAL 600B,COL mfr VAL BOEING COL model VAL 747-412F,0
B-75-N2S3,1380146,COL make VAL B COL model VAL 75 COL series VAL N2S3,COL mfr VAL BOEING COL model VAL N2S-3,1
SK-58-J,8141814,COL make VAL SK COL model VAL 58 COL series VAL J,COL mfr VAL SIKORSKY COL model VAL S-58J,1
COMWTH-180-180,2370506,COL make VAL COMWTH COL model VAL 180 COL series VAL 180,COL mfr VAL COMMONWEALTH COL model VAL REARWIN 180,1
OAS-UH-1H,1181407,COL make VAL OAS COL model VAL UH COL series VAL 1H,COL mfr VAL BELL COL model VAL UH-1H,1
BHT-47-G3,1181024,COL make VAL BHT COL model VAL 47 COL series VAL G3,COL mfr VAL BELL COL model VAL 47G-3,1
PA-J3-NE2,7100536,COL make VAL PA COL model VAL J3 COL series VAL NE2 COL name VAL CUB,COL mfr VAL PIPER COL model VAL J3F-65,0
SK-55-C,8560302,COL make VAL SK COL model VAL 55 COL series VAL C,COL mfr VAL STEARMAN AIRCRAFT COL model VAL 4-C,0
RDC-UH-1B,1480273,COL make VAL RDC COL model VAL UH COL series VAL 1B COL name VAL HUEY,COL mfr VAL BRITISH AIRCRAFT CORP COL model VAL BAC 1-11 414/EG,0
AYRES-S2-RT11RESTD,0970107,COL make VAL AYRES COL model VAL S2 COL series VAL RT11RESTD COL name VAL TURBO THRUSH,COL mfr VAL AYRES CORPORATION COL model VAL S2R-T11,1
B-707-3L6C,1383613,COL make VAL B COL model VAL 707 COL series VAL 3L6C,COL mfr VAL BOEING COL model VAL 707-3L6C,1
ARROWF-OH-58C,1384407,COL make VAL ARROWF COL model VAL OH COL series VAL 58C,COL mfr VAL BOEING COL model VAL 737-33R,0
AS-350D-350BA,5460139,COL make VAL AS COL model VAL 350D COL series VAL 350BA COL name VAL ECUREUIL,COL mfr VAL MAULE COL model VAL M-6-180,0
SR-6-A,1380810,COL make VAL SR COL model VAL 6 COL series VAL A,COL mfr VAL BOEING COL model VAL YL-15,0
PA-J5-A,138447A,COL make VAL PA COL model VAL J5 COL series VAL A COL name VAL CUB CRUISER,COL mfr VAL BOEING COL model VAL 737-2X2,0
M-4-210C,5460112,COL make VAL M COL model VAL 4 COL series VAL 210C,COL mfr VAL MAULE COL model VAL M-4-210C,1
BE-50-50,1152522,COL make VAL BE COL model VAL 50 COL series VAL 50 COL name VAL TWIN BONANZA,COL mfr VAL BEECH COL model VAL D50E,0
B-737-3T5,138447T,COL make VAL B COL model VAL 737 COL series VAL 3T5,COL mfr VAL BOEING COL model VAL 737-3M8,0
BAC-111-420EL,1500310,COL make VAL BAC COL model VAL 111 COL series VAL 420EL COL name VAL BAC 111,COL mfr VAL BRITISH AEROSPACE COL model VAL BAC 1-11 420/EL,1
BO-105S-CBS5,5626006,COL make VAL BO COL model VAL 105S COL series VAL CBS5,COL mfr VAL MESSERSCHMITT-BOELKOW-BLOHM COL model VAL BO-105S,0
P-2V-7EAC,2073703,COL make VAL P COL model VAL 2V COL series VAL 7EAC,COL mfr VAL CESSNA COL model VAL 208A,0
B-737-2N8,138448R,COL make VAL B COL model VAL 737 COL series VAL 2N8,COL mfr VAL BOEING COL model VAL 737-284,0
CHAMP-7-GC,21101PC,COL make VAL CHAMP COL model VAL 7 COL series VAL GC COL name VAL SKY-TRAC,COL mfr VAL CHAMPION COL model VAL 7GCB,0
B-727-212,0143012,COL make VAL B COL model VAL 727 COL series VAL 212,COL mfr VAL AERO COMMANDER COL model VAL 600 S-2D RESTRICTED,0
SUPAC-14-TD2C1,2072437,COL make VAL SUPAC COL model VAL 14 COL series VAL TD2C1,COL mfr VAL CESSNA COL model VAL 172Q,0
IA-1124-1124,4500102,COL make VAL IA COL model VAL 1124 COL series VAL 1124 COL name VAL WESTWIND 1,COL mfr VAL ISRAEL AIRCRAFT INDUSTRIES COL model VAL 1124,1
LKHEED-10-A,5261302,COL make VAL LKHEED COL model VAL 10 COL series VAL A,COL mfr VAL LOCKHEED COL model VAL ELECTRA 10-A,1
B-727-1A7C,138407D,COL make VAL B COL model VAL 727 COL series VAL 1A7C,COL mfr VAL BOEING COL model VAL 727-2F9,0
PA-32S-300,7103214,COL make VAL PA COL model VAL 32S COL series VAL 300 COL name VAL CHEROKEE SIX SEAPLAN,COL mfr VAL PIPER COL model VAL PA-32S-300,1
GA-VI-VI,3980121,COL make VAL GA COL model VAL VI COL series VAL VI,COL mfr VAL GULFSTREAM AEROSPACE CORP COL model VAL GVI,1
BHT-206-A,6400712,COL make VAL BHT COL model VAL 206 COL series VAL A,COL mfr VAL NORTH AMERICAN COL model VAL B-25N,0
BE-17-F17D,0390203,COL make VAL BE COL model VAL 17 COL series VAL F17D,COL mfr VAL AIR TRACTOR INC COL model VAL AT-400A,0
TCRAFK-BL-65,8850350,COL make VAL TCRAFK COL model VAL BL COL series VAL 65,COL mfr VAL TAYLORCRAFT COL model VAL BL-65,1
B-747-146B,1384831,COL make VAL B COL model VAL 747 COL series VAL 146B COL name VAL SUPERJET,COL mfr VAL BOEING COL model VAL 747-146B,1
DASALT-FALCON-2000,2730170,COL make VAL DASALT COL model VAL FALCON COL series VAL 2000,COL mfr VAL DASSAULT AVIATION COL model VAL FALCON 2000,1
BE-65-A80,7100706,COL make VAL BE COL model VAL 65 COL series VAL A80 COL name VAL QUEEN AIR,COL mfr VAL PIPER COL model VAL J5A-80,0
CE-AW-AW,0144206,COL make VAL CE COL model VAL AW COL series VAL AW,COL mfr VAL AERO COMMANDER COL model VAL CALLAIR A-9B,0
BE-65-A65,1152808,COL make VAL BE COL model VAL 65 COL series VAL A65 COL name VAL QUEEN AIR,COL mfr VAL BEECH COL model VAL 65-A80,0
B-767-231,1385131,COL make VAL B COL model VAL 767 COL series VAL 231,COL mfr VAL BOEING COL model VAL 767-231,1
B-75-PT17,1380136,COL make VAL B COL model VAL 75 COL series VAL PT17,COL mfr VAL BOEING COL model VAL PT-17,1
GA-560-560,1152908,COL make VAL GA COL model VAL 560 COL series VAL 560,COL mfr VAL BEECH COL model VAL 65-A90,0
BE-50-G50,1152506,COL make VAL BE COL model VAL 50 COL series VAL G50 COL name VAL TWIN BONANZA,COL mfr VAL BEECH COL model VAL B50,0
CE-305-A,3022030,COL make VAL CE COL model VAL 305 COL series VAL A COL name VAL BIRD DOG,COL mfr VAL DOUGLAS COL model VAL DC-9-12,0
CE-337-E,3590104,COL make VAL CE COL model VAL 337 COL series VAL E COL name VAL SUPER SKYMASTER,COL mfr VAL FORD COL model VAL 4-AT-E,0
BAE-125-800A,13844B8,COL make VAL BAE COL model VAL 125 COL series VAL 800A,COL mfr VAL BOEING COL model VAL 737-800A,0
PA-J5-A,2072304,COL make VAL PA COL model VAL J5 COL series VAL A COL name VAL CUB CRUISER,COL mfr VAL CESSNA COL model VAL 170A,0
PAC-750-XL,05617YD,COL make VAL PAC COL model VAL 750 COL series VAL XL,COL mfr VAL PACIFIC AEROSPACE CORP LTD COL model VAL 750XL,1
CE-172-D,2071816,COL make VAL CE COL model VAL 172 COL series VAL D COL name VAL SKYHAWK,COL mfr VAL CESSNA COL model VAL 150G,0
CE-310-L,2074230,COL make VAL CE COL model VAL 310 COL series VAL L,COL mfr VAL CESSNA COL model VAL 310L,1
CE-182-C,2072706,COL make VAL CE COL model VAL 182 COL series VAL C COL name VAL SKYLANE,COL mfr VAL CESSNA COL model VAL 182B,0
C-212-CB,2410204,COL make VAL C COL model VAL 212 COL series VAL CB,COL mfr VAL CONSTRUCCIONES AERONAUTICAS SA COL model VAL C-212-CC,0
B-707-359B,5626013,COL make VAL B COL model VAL 707 COL series VAL 359B,COL mfr VAL MESSERSCHMITT-BOLKOW-BLOHM COL model VAL BK 117 B-2,0
BE-58-P,1152747,COL make VAL BE COL model VAL 58 COL series VAL P COL name VAL PRESSURIZED BARON,COL mfr VAL BEECH COL model VAL 58TCA,0
MOONEY-20-TN,8850344,COL make VAL MOONEY COL model VAL 20 COL series VAL TN,COL mfr VAL TAYLORCRAFT COL model VAL BFS12-65,0
SR-10-G,3020306,COL make VAL SR COL model VAL 10 COL series VAL G,COL mfr VAL DOUGLAS COL model VAL A-20G,0
WACO-U-IC,9600306,COL make VAL WACO COL model VAL U COL series VAL IC,COL mfr VAL WACO COL model VAL UBA,0
M-5-200,0191202,COL make VAL M COL model VAL 5 COL series VAL 200,COL mfr VAL AERONCA COL model VAL 15AC,0
BE-50-D50A,1152518,COL make VAL BE COL model VAL 50 COL series VAL D50A COL name VAL TWIN BONANZA,COL mfr VAL BEECH COL model VAL D50B,0
B-737-3J6,13844CY,COL make VAL B COL model VAL 737 COL series VAL 3J6,COL mfr VAL BOEING COL model VAL 737-8K5,0
B-720-024B,1383845,COL make VAL B COL model VAL 720 COL series VAL 024B,COL mfr VAL BOEING COL model VAL 720-024B,1
B-727-180C,5460204,COL make VAL B COL model VAL 727 COL series VAL 180C,COL mfr VAL MAULE COL model VAL M-5-180C,0
CURTIS-TRVAIR-4000,7150015,COL make VAL CURTIS COL model VAL TRVAIR COL series VAL 4000 COL name VAL TRAVEL AIR,COL mfr VAL RAYTHEON AIRCRAFT COMPANY COL model VAL HAWKER 4000,0
BN-2-A2,7080221,COL make VAL BN COL model VAL 2 COL series VAL A2 COL name VAL ISLANDER,COL mfr VAL PILATUS BRITTEN-NORMAN LTD. COL model VAL BN-2B-21,0
B-75-PT17A,1380138,COL make VAL B COL model VAL 75 COL series VAL PT17A,COL mfr VAL BOEING COL model VAL PT-17A,1
AS-350-B1,1151524,COL make VAL AS COL model VAL 350 COL series VAL B1 COL name VAL ECUREUIL,COL mfr VAL BEECH COL model VAL K35,0
REIMS-F150-M,1500204,COL make VAL REIMS COL model VAL F150 COL series VAL M,COL mfr VAL BRITISH AEROSPACE COL model VAL HS 125-700A,0
PA-32-300,3260960,COL make VAL PA COL model VAL 32 COL series VAL 300 COL name VAL CHEROKEE SIX 300,COL mfr VAL EMPRESA BRASILEIRA DE AERO S A COL model VAL ERJ 190-200 LR,0
F-27-MK200,4990626,COL make VAL F COL model VAL 27 COL series VAL MK200,COL mfr VAL FOKKER COL model VAL F.27-400,0
BBAVIA-402-402,0390205,COL make VAL BBAVIA COL model VAL 402 COL series VAL 402,COL mfr VAL AIR TRACTOR INC COL model VAL AT-402,0
BL-7-BCM,21101PT,COL make VAL BL COL model VAL 7 COL series VAL BCM,COL mfr VAL CHAMPION COL model VAL 7JC,0
AMD-50-900EX,2730009,COL make VAL AMD COL model VAL 50 COL series VAL 900EX,COL mfr VAL DASSAULT COL model VAL FALCON 900 EX,1
GA-112-TC,7630307,COL make VAL GA COL model VAL 112 COL series VAL TC,COL mfr VAL ROCKWELL INTERNATIONAL COL model VAL 112TCA,0
SK-52-52,1384059,COL make VAL SK COL model VAL 52 COL series VAL 52,COL mfr VAL BOEING COL model VAL 727-173C,0
LL-8-B,2073301,COL make VAL LL COL model VAL 8 COL series VAL B COL name VAL SILVAIRE,COL mfr VAL CESSNA COL model VAL 206H,0
GA-159-159,3952202,COL make VAL GA COL model VAL 159 COL series VAL 159 COL name VAL G-I,COL mfr VAL GRUMMAN COL model VAL G-159,1
CE-525-525,2076618,COL make VAL CE COL model VAL 525 COL series VAL 525 COL name VAL CITATIONJET,COL mfr VAL CESSNA COL model VAL 525C,0
CE-310-K,5870220,COL make VAL CE COL model VAL 310 COL series VAL K,COL mfr VAL MOONEY AIRCRAFT CORP. COL model VAL M20K,0
P-68-B,5460112,COL make VAL P COL model VAL 68 COL series VAL B COL name VAL VICTOR,COL mfr VAL MAULE COL model VAL M-4-210C,0
PA-60-601,7106001,COL make VAL PA COL model VAL 60 COL series VAL 601 COL name VAL AEROSTAR 601,COL mfr VAL PIPER COL model VAL AEROSTAR 600,0
PA-J3-C40,7100504,COL make VAL PA COL model VAL J3 COL series VAL C40 COL name VAL CUB,COL mfr VAL PIPER COL model VAL J3C-40,1
LR-45-40,5170810,COL make VAL LR COL model VAL 45 COL series VAL 40 COL name VAL LEARJET,COL mfr VAL LEARJET INC COL model VAL 45 (LEARJET 40),1
MU-2B-20,5780411,COL make VAL MU COL model VAL 2B COL series VAL 20,COL mfr VAL MITSUBISHI COL model VAL MU-2B-35,0
GA-695-695,7630519,COL make VAL GA COL model VAL 695 COL series VAL 695 COL name VAL 980 JETPROP,COL mfr VAL ROCKWELL INTERNATIONAL COL model VAL 695A,0
T-50-UC78,0260113,COL make VAL T COL model VAL 50 COL series VAL UC78,COL mfr VAL AGUSTA SPA COL model VAL AW109SP,0
CE-177-B,2073709,COL make VAL CE COL model VAL 177 COL series VAL B COL name VAL CARDINAL,COL mfr VAL CESSNA COL model VAL 177RG,0
B-727-2S2F,138407F,COL make VAL B COL model VAL 727 COL series VAL 2S2F,COL mfr VAL BOEING COL model VAL 727-2A1,0
BE-99-A99,1154002,COL make VAL BE COL model VAL 99 COL series VAL A99 COL name VAL AIRLINER,COL mfr VAL BEECH COL model VAL 99,0
B-727-108C,1383706,COL make VAL B COL model VAL 727 COL series VAL 108C,COL mfr VAL BOEING COL model VAL 707-3L6B,0
B-737-7JR,1385286,COL make VAL B COL model VAL 737 COL series VAL 7JR,COL mfr VAL BOEING COL model VAL 737-7JR,1
S-76C,8143008,COL make VAL S COL model VAL 76C,COL mfr VAL SIKORSKY COL model VAL S-76C,1
CE-180-H,2072618,COL make VAL CE COL model VAL 180 COL series VAL H COL name VAL SKYWAGON,COL mfr VAL CESSNA COL model VAL 180H,1
NAVION-NAVION-G,6150112,COL make VAL NAVION COL model VAL NAVION COL series VAL G,COL mfr VAL NAVION COL model VAL NAVION B,0
CV-240-3,2072418,COL make VAL CV COL model VAL 240 COL series VAL 3,COL mfr VAL CESSNA COL model VAL 172M,0
RKWELL-S2-600S2D,4470905,COL make VAL RKWELL COL model VAL S2 COL series VAL 600S2D COL name VAL THRUSH,COL mfr VAL HUGHES COL model VAL OH-6A,0
FOMOCO-5AT-D,3590204,COL make VAL FOMOCO COL model VAL 5AT COL series VAL D,COL mfr VAL FORD COL model VAL 5-AT-C,0
BN-2-2,5262502,COL make VAL BN COL model VAL 2 COL series VAL 2 COL name VAL ISLANDER,COL mfr VAL LOCKHEED COL model VAL C-130A,0
SK-58-B,7535722,COL make VAL SK COL model VAL 58 COL series VAL B,COL mfr VAL REIMS COL model VAL CESSNA F337H,0
DC-8-73,302198F,COL make VAL DC COL model VAL 8 COL series VAL 73,COL mfr VAL DOUGLAS COL model VAL DC-8-63F,0
BE-1900-C,1154161,COL make VAL BE COL model VAL 1900 COL series VAL C COL name VAL AIRLINER,COL mfr VAL BEECH COL model VAL 1900C,1
B-727-82,3022082,COL make VAL B COL model VAL 727 COL series VAL 82,COL mfr VAL MCDONNELL DOUGLAS COL model VAL DC-9-82(MD-82),0
MU-2B-20,5780412,COL make VAL MU COL model VAL 2B COL series VAL 20,COL mfr VAL MITSUBISHI COL model VAL MU-2B-36,0
BN-2-A2,0260120,COL make VAL BN COL model VAL 2 COL series VAL A2 COL name VAL ISLANDER,COL mfr VAL AGUSTA SPA COL model VAL A109A II,0
B-727-2A1,138407F,COL make VAL B COL model VAL 727 COL series VAL 2A1,COL mfr VAL BOEING COL model VAL 727-2A1,1
CE-206-TP206C,2073313,COL make VAL CE COL model VAL 206 COL series VAL TP206C COL name VAL SUPER SKYLANE,COL mfr VAL CESSNA COL model VAL TP206C,1
MXT-7-180,1152747,COL make VAL MXT COL model VAL 7 COL series VAL 180,COL mfr VAL BEECH COL model VAL 58TCA,0
CV-240-240,2422601,COL make VAL CV COL model VAL 240 COL series VAL 240,COL mfr VAL CONVAIR COL model VAL 240,1
DC-3-CSC3G,3021467,COL make VAL DC COL model VAL 3 COL series VAL CSC3G,COL mfr VAL DOUGLAS COL model VAL C-47B,0
DC-7-7,3021806,COL make VAL DC COL model VAL 7 COL series VAL 7,COL mfr VAL DOUGLAS COL model VAL DC-7C,0
NAVION-NAVION-B,6150112,COL make VAL NAVION COL model VAL NAVION COL series VAL B,COL mfr VAL NAVION COL model VAL NAVION B,1
B-767-35E,1385105,COL make VAL B COL model VAL 767 COL series VAL 35E,COL mfr VAL BOEING COL model VAL 767-3P6,0
BO-105S-CBS4,5623007,COL make VAL BO COL model VAL 105S COL series VAL CBS4,COL mfr VAL MESSERSCHMITT BOLKOW BLOHM COL model VAL BO105S CBS-5,0
B-767-258,1385117,COL make VAL B COL model VAL 767 COL series VAL 258,COL mfr VAL BOEING COL model VAL 767-258,1
GV-SP,7102208,COL make VAL GV COL model VAL SP COL name VAL G550,COL mfr VAL PIPER COL model VAL PA-22S-135,0
B-75-B75,1380116,COL make VAL B COL model VAL 75 COL series VAL B75,COL mfr VAL BOEING COL model VAL B75,1
DC-3-CSC3G,3021456,COL make VAL DC COL model VAL 3 COL series VAL CSC3G,COL mfr VAL DOUGLAS COL model VAL DC3C-SC3G,1
CE-310-T310R,2074207,COL make VAL CE COL model VAL 310 COL series VAL T310R COL name VAL TURBO-SYSTEM 310R,COL mfr VAL CESSNA COL model VAL U-3B,0
B-727-21C,13840X2,COL make VAL B COL model VAL 727 COL series VAL 21C,COL mfr VAL BOEING COL model VAL 727-1A7C,0
P-2V-5F,138367N,COL make VAL P COL model VAL 2V COL series VAL 5F,COL mfr VAL BOEING COL model VAL 707-338C,0
DASALT-FALCON-6X,2730176,COL make VAL DASALT COL model VAL FALCON COL series VAL 6X COL name VAL FALCON 6X,COL mfr VAL DASSAULT AVIATION COL model VAL FALCON 7X,1
AND-51-A,7021804,COL make VAL AND COL model VAL 51 COL series VAL A,COL mfr VAL EXTRA FLUGZEUGBAU GMBH COL model VAL EA-400,0
CURTIS-TRVAIR-D4D,138447E,COL make VAL CURTIS COL model VAL TRVAIR COL series VAL D4D COL name VAL TRAVEL AIR,COL mfr VAL BOEING COL model VAL 737-7K9,0
PC-12-45,1380150,COL make VAL PC COL model VAL 12 COL series VAL 45,COL mfr VAL BOEING COL model VAL PT-27,0
AR-11-BC,7630517,COL make VAL AR COL model VAL 11 COL series VAL BC COL name VAL CHIEF,COL mfr VAL ROCKWELL INTERNATIONAL COL model VAL 690C,0
B-737-86N,13844CD,COL make VAL B COL model VAL 737 COL series VAL 86N,COL mfr VAL BOEING COL model VAL 737-86N,1
BE-36-A36,1151604,COL make VAL BE COL model VAL 36 COL series VAL A36 COL name VAL BONANZA,COL mfr VAL BEECH COL model VAL A36,1
B-737-74U,1384461,COL make VAL B COL model VAL 737 COL series VAL 74U,COL mfr VAL BOEING COL model VAL 737-212,0
GA-690-C,7630517,COL make VAL GA COL model VAL 690 COL series VAL C COL name VAL 840 JETPROP,COL mfr VAL ROCKWELL INTERNATIONAL COL model VAL 690C,1
STNSON-V77-V77,8631804,COL make VAL STNSON COL model VAL V77 COL series VAL V77,COL mfr VAL STINSON COL model VAL AT-19,0
NA-265-20,8851002,COL make VAL NA COL model VAL 265 COL series VAL 20 COL name VAL SABRELINER,COL mfr VAL TAYLORCRAFT COL model VAL 20,0
HILLER-UH12-E,3590204,COL make VAL HILLER COL model VAL UH12 COL series VAL E,COL mfr VAL FORD COL model VAL 5-AT-C,0
BA-JETSTM-3201,1500215,COL make VAL BA COL model VAL JETSTM COL series VAL 3201 COL name VAL JETSTREAM 3201,COL mfr VAL BRITISH AEROSPACE COL model VAL BAE JETSTREAM 3100,0
B-737-2S3C,138447X,COL make VAL B COL model VAL 737 COL series VAL 2S3C,COL mfr VAL BOEING COL model VAL 737-3Y5,0
AYRES-600-S2DR,0143010,COL make VAL AYRES COL model VAL 600 COL series VAL S2DR,COL mfr VAL AERO COMMANDER COL model VAL 600 S-2D,0
B-727-282,13844AT,COL make VAL B COL model VAL 727 COL series VAL 282,COL mfr VAL BOEING COL model VAL 737-282,0
SR-10-G3,8631620,COL make VAL SR COL model VAL 10 COL series VAL G3,COL mfr VAL STINSON COL model VAL SR-10E,0
BE-17-SC17R,1150534,COL make VAL BE COL model VAL 17 COL series VAL SC17R,COL mfr VAL BEECH COL model VAL D17R,0
B-737-832,13844CF,COL make VAL B COL model VAL 737 COL series VAL 832,COL mfr VAL BOEING COL model VAL 737-832,1
PA-20-115,1152811,COL make VAL PA COL model VAL 20 COL series VAL 115 COL name VAL PACER,COL mfr VAL BEECH COL model VAL 65-A90-4,0
TCRAFK-BF-BF,8850326,COL make VAL TCRAFK COL model VAL BF COL series VAL BF,COL mfr VAL TAYLORCRAFT COL model VAL BF,1
CE-182-R,2072401,COL make VAL CE COL model VAL 182 COL series VAL R,COL mfr VAL CESSNA COL model VAL 172R,0
B-747-SP31,1384815,COL make VAL B COL model VAL 747 COL series VAL SP31 COL name VAL SUPERJET,COL mfr VAL BOEING COL model VAL 747SP-31,1
CALAIR-A-3,1850104,COL make VAL CALAIR COL model VAL A COL series VAL 3,COL mfr VAL CALLAIR COL model VAL A-2,0
AT-502-B,0390303,COL make VAL AT COL model VAL 502 COL series VAL B,COL mfr VAL AIR TRACTOR INC COL model VAL AT-502,0
B-727-295,138407V,COL make VAL B COL model VAL 727 COL series VAL 295,COL mfr VAL BOEING COL model VAL 727-2Q6,0
HRCULS-UH1-E,118141H,COL make VAL HRCULS COL model VAL UH1 COL series VAL E,COL mfr VAL BELL COL model VAL UH-1E,1
NAVION-NAVION-L17B,8141818,COL make VAL NAVION COL model VAL NAVION COL series VAL L17B,COL mfr VAL SIKORSKY COL model VAL UH-34D,0
WSK-PZL-104,9810103,COL make VAL WSK COL model VAL PZL COL series VAL 104,COL mfr VAL WSK PZL MIELEC COL model VAL M-18A,0
B-747-47UF,1384812,COL make VAL B COL model VAL 747 COL series VAL 47UF,COL mfr VAL BOEING COL model VAL 747-47UF,1
MRCHTI-F260-F260,2073602,COL make VAL MRCHTI COL model VAL F260 COL series VAL F260,COL mfr VAL CESSNA COL model VAL 207,0
STNSON-10-HW75,7102004,COL make VAL STNSON COL model VAL 10 COL series VAL HW75,COL mfr VAL PIPER COL model VAL PA-20S,0
WACO-Q-CF,9600504,COL make VAL WACO COL model VAL Q COL series VAL CF,COL mfr VAL WACO COL model VAL QDC,0
HILLER-UH12-C,4360135,COL make VAL HILLER COL model VAL UH12 COL series VAL C,COL mfr VAL HILLER COL model VAL H23C,0
BL-7-KC,21101PN,COL make VAL BL COL model VAL 7 COL series VAL KC,COL mfr VAL CHAMPION COL model VAL 7HC,0
TCRAFT-D-L2M,7104610,COL make VAL TCRAFT COL model VAL D COL series VAL L2M,COL mfr VAL PIPER AIRCRAFT INC COL model VAL PA46R-350T,0
B-737-86N,138448W,COL make VAL B COL model VAL 737 COL series VAL 86N,COL mfr VAL BOEING COL model VAL 737-291,0
TCRAFK-BL-S65,8850354,COL make VAL TCRAFK COL model VAL BL COL series VAL S65,COL mfr VAL TAYLORCRAFT COL model VAL BLS-65,1
B-727-81,3022081,COL make VAL B COL model VAL 727 COL series VAL 81,COL mfr VAL MCDONNELL DOUGLAS COL model VAL DC-9-81(MD-81),0
B-727-259,3930308,COL make VAL B COL model VAL 727 COL series VAL 259,COL mfr VAL AIRBUS INDUSTRIE COL model VAL A300 B4-605R,0
SUPAC-LA-LCA,8141308,COL make VAL SUPAC COL model VAL LA COL series VAL LCA,COL mfr VAL SIKORSKY COL model VAL HO5-S1,0
NAVION-NAVION-F,6150122,COL make VAL NAVION COL model VAL NAVION COL series VAL F,COL mfr VAL NAVION COL model VAL NAVION H,0
WACO-UC-CUC,9600660,COL make VAL WACO COL model VAL UC COL series VAL CUC,COL mfr VAL WACO COL model VAL CUC,1
BO-105-A,6380526,COL make VAL BO COL model VAL 105 COL series VAL A,COL mfr VAL NORD-AVIATION COL model VAL 262A-26,0
BE-33-E33,0143010,COL make VAL BE COL model VAL 33 COL series VAL E33 COL name VAL BONANZA,COL mfr VAL AERO COMMANDER COL model VAL 600 S-2D,0
BE-18-C18S,1150902,COL make VAL BE COL model VAL 18 COL series VAL C18S COL name VAL TWIN BEECH,COL mfr VAL BEECH COL model VAL C18S,1
B-737-7HJ,1384909,COL make VAL B COL model VAL 737 COL series VAL 7HJ,COL mfr VAL BOEING COL model VAL 757-2B6,0
SK-52-52,8141306,COL make VAL SK COL model VAL 52 COL series VAL 52,COL mfr VAL SIKORSKY COL model VAL S-52-3,0
NA-265-60,6402612,COL make VAL NA COL model VAL 265 COL series VAL 60 COL name VAL SABRELINER-60,COL mfr VAL NORTH AMERICAN COL model VAL NA-265-60,1
REIMS-F172-K,7530204,COL make VAL REIMS COL model VAL F172 COL series VAL K,COL mfr VAL REIMS COL model VAL CESSNA F172G,0
CE-310-Q,2074214,COL make VAL CE COL model VAL 310 COL series VAL Q,COL mfr VAL CESSNA COL model VAL 310E,0
PA-18-135,4500101,COL make VAL PA COL model VAL 18 COL series VAL 135 COL name VAL SUPER CUB,COL mfr VAL ISRAEL AIRCRAFT INDUSTRIES COL model VAL 1123,0
B-75-A75,1380136,COL make VAL B COL model VAL 75 COL series VAL A75,COL mfr VAL BOEING COL model VAL PT-17,0
DC-8-61,3021952,COL make VAL DC COL model VAL 8 COL series VAL 61,COL mfr VAL DOUGLAS COL model VAL DC-8-61,1
B-757-2Y0,1384907,COL make VAL B COL model VAL 757 COL series VAL 2Y0,COL mfr VAL BOEING COL model VAL 757-26D,0
T-6-AT6D,6400420,COL make VAL T COL model VAL 6 COL series VAL AT6D,COL mfr VAL NORTH AMERICAN COL model VAL AT-6F,0
ST-A-A,7830404,COL make VAL ST COL model VAL A COL series VAL A,COL mfr VAL RYAN AERONAUTICAL COL model VAL ST-A SPECIAL,0
BL-7-BCM,21101MW,COL make VAL BL COL model VAL 7 COL series VAL BCM,COL mfr VAL CHAMPION COL model VAL 7CCM,0
LASSEN-CH21-C,1385006,COL make VAL LASSEN COL model VAL CH21 COL series VAL C,COL mfr VAL BOEING-VERTOL COL model VAL CH-21C,1
CE-185-B,1520375,COL make VAL CE COL model VAL 185 COL series VAL B COL name VAL SKYWAGON,COL mfr VAL BRITTEN NORMAN COL model VAL BN-2T,0
CE-206-P206C,2073312,COL make VAL CE COL model VAL 206 COL series VAL P206C COL name VAL SUPER SKYLANE,COL mfr VAL CESSNA COL model VAL P206C,1
LA-4-P,5110306,COL make VAL LA COL model VAL 4 COL series VAL P,COL mfr VAL LAKE COL model VAL LA-4P,1
B-767-2C,7090215,COL make VAL B COL model VAL 767 COL series VAL 2C,COL mfr VAL PILATUS COL model VAL PC-6/B2-H4,0
CE-150-F,2071814,COL make VAL CE COL model VAL 150 COL series VAL F COL name VAL COMMUTER,COL mfr VAL CESSNA COL model VAL 150F,1
EMB-120-RT,3260205,COL make VAL EMB COL model VAL 120 COL series VAL RT COL name VAL BRASILIA,COL mfr VAL EMBRAER COL model VAL EMB-120QC,0
MOONEY-20-B,3950409,COL make VAL MOONEY COL model VAL 20 COL series VAL B COL name VAL MARK 21,COL mfr VAL GRUMMAN COL model VAL G164C,0
CV-240-3,3080202,COL make VAL CV COL model VAL 240 COL series VAL 3,COL mfr VAL REPUBLIC COL model VAL RC-3,0
